Time/ms	Current/mA	Voltage/V
1383942972538	-299.0	3.952
1383942972645	-299.0	3.952
1383942972751	-299.0	3.952
1383942972857	-299.0	3.952
1383942972989	-301.0	3.952
1383942973095	-301.0	3.952
1383942973201	-301.0	3.952
1383942973308	-301.0	3.952
1383942973413	-301.0	3.952
1383942973520	-301.0	3.952
1383942973628	-301.0	3.952
1383942973736	-301.0	3.952
1383942973842	-301.0	3.952
1383942973949	-303.0	3.941
1383942974054	-303.0	3.941
1383942974160	-303.0	3.941
1383942974266	-303.0	3.941
1383942974371	-303.0	3.941
1383942974498	-303.0	3.941
1383942974605	-303.0	3.941
1383942974710	-303.0	3.941
1383942974817	-303.0	3.941
1383942974921	-303.0	3.941
1383942975027	-313.0	3.95
1383942975132	-313.0	3.95
1383942975262	-313.0	3.95
1383942975368	-313.0	3.95
1383942975473	-313.0	3.95
1383942975578	-313.0	3.95
1383942975684	-313.0	3.95
1383942975789	-313.0	3.95
1383942975894	-313.0	3.95
1383942976021	-352.0	3.929
1383942976126	-352.0	3.929
1383942976231	-352.0	3.929
1383942976335	-352.0	3.929
1383942976440	-352.0	3.929
1383942976545	-352.0	3.929
1383942976650	-352.0	3.929
1383942976756	-352.0	3.929
1383942976867	-352.0	3.929
1383942976972	-351.0	3.917
1383942977077	-351.0	3.917
1383942977229	-351.0	3.917
1383942977338	-351.0	3.917
1383942977443	-351.0	3.917
1383942977560	-351.0	3.917
1383942977666	-351.0	3.917
1383942977772	-351.0	3.917
1383942977877	-351.0	3.917
1383942977983	-331.0	3.928
1383942978090	-331.0	3.928
1383942978195	-331.0	3.928
1383942978313	-331.0	3.928
